20191018|1|12|127-06-2.743|37-29-57.409|20193AI66|-93.30|7.89|20193AISM|-96.28|3.65|201937097|-96.44|3.45
20191018|1|12|127-06-3.150|37-29-57.408|20193AI66|-92.79|8.38|20193AISM|-96.18|3.50|201937097|-96.41|3.22
20191018|1|12|127-06-3.557|37-29-57.408|20193AI66|-92.26|9.37|20193AISM|-96.84|2.69|201937097|-97.04|2.45
20191018|1|12|127-06-3.964|37-29-57.408|20193AI66|-115.44|6.70|201937097|-121.75|-1.04|20193AISM|-122.21|-1.55
20191018|1|12|127-06-4.371|37-29-57.407|20193AI66|-89.48|32.02|20193AI65|-89.48|32.02|201937097|-122.07|-23.02
20191018|1|12|127-06-4.778|37-29-57.407|20193AI66|-65.26|35.00|20193AI65|-65.26|35.00|201937097|-98.97|-24.13
20191018|1|12|127-06-5.185|37-29-57.406|20193AI66|-65.18|35.00|20193AI65|-65.18|35.00|20193AISM|-99.88|-25.12
20191018|1|12|127-06-5.593|37-29-57.406|20193AI66|-64.79|35.00|20193AI65|-64.79|35.00|2019Y1723|-100.55|-26.17
20191018|1|12|127-06-6.000|37-29-57.406|20193AI66|-65.44|35.00|20193AI65|-65.44|35.00|2019Y1723|-100.82|-25.80
20191018|1|12|127-06-6.407|37-29-57.405|20193AI66|-87.82|17.46|2019Y1723|-101.21|-4.28|20193AISM|-101.79|-4.88
20191018|1|12|127-06-6.814|37-29-57.405|20193AI66|-111.11|12.09|2019Y1723|-126.09|-7.24|20193AISM|-126.13|-7.29
20191018|1|12|127-06-7.221|37-29-57.405|20193AI66|-111.78|11.52|2019Y1723|-126.38|-7.07|20193AISM|-126.93|-7.63
20191018|1|12|127-06-7.628|37-29-57.404|20193AI66|-86.18|20.71|2019Y1723|-103.04|-7.51|20193AISM|-103.32|-7.79
20191018|1|12|127-06-8.035|37-29-57.404|20193AI66|-87.33|20.13|20193AISM|-103.69|-7.04|2019Y1723|-104.19|-7.56
20191018|1|12|127-06-8.442|37-29-57.404|20193AI66|-89.11|18.72|20193AISM|-104.02|-5.70|2019Y1723|-104.61|-6.31
20191018|1|12|127-06-8.850|37-29-57.403|20193AI66|-114.96|8.68|20193AISM|-128.68|-7.53|2019Y1723|-129.91|-8.78
20191018|1|12|127-06-9.257|37-29-57.403|20193AI66|-92.30|16.64|20193AISM|-105.00|-3.69|2019Y1723|-107.01|-5.78
20191018|1|12|127-06-9.664|37-29-57.403|20193AI66|-120.90|2.84|20193AISM|-129.29|-6.27|2019Y1723|-131.90|-8.94
20191018|1|12|127-06-10.071|37-29-57.402|20193AI66|-102.17|7.66|20193AISM|-105.85|2.62|2019Y1723|-109.37|-1.36
20191018|1|12|127-06-10.478|37-29-57.402|20193AI66|-103.52|6.59|20193AISM|-106.14|3.08|2019Y1723|-109.94|-1.25
20191018|1|12|127-06-10.885|37-29-57.402|20193AISM|-130.37|-6.53|20193AI66|-129.70|-5.85|2019Y7732|-134.42|-10.65
20191018|1|12|127-06-11.292|37-29-57.401|20193AISM|-130.93|-7.02|20193AI66|-133.19|-9.31|2019Y5179|-135.84|-11.99
20191018|1|12|127-06-11.699|37-29-57.401|20193AISM|-131.22|-7.29|20193AI65|-132.59|-8.69|2019Y5179|-135.85|-11.98
20191018|1|12|127-06-12.106|37-29-57.400|20193AI65|-131.14|-7.22|20193AISM|-131.42|-7.50|2019Y5179|-136.07|-12.20
20191018|1|12|127-05-34.245|37-29-57.756|20193BF6H|-92.22|12.97|20193BGK1|-92.22|12.97|2019Y8108|-98.97|1.88
20191018|1|12|127-05-34.652|37-29-57.756|20193BF6H|-87.63|16.88|20193BGK1|-87.63|16.88|2019Y8108|-97.96|-1.13
20191018|1|12|127-05-35.059|37-29-57.756|20193BF6H|-87.51|16.53|20193BGK1|-87.51|16.53|2019Y8108|-97.53|-0.86
20191018|1|12|127-05-35.466|37-29-57.755|2019Y8108|-120.77|2.24|201936516|-124.03|-1.43|20193AHYR|-126.97|-4.53
20191018|1|12|127-05-35.873|37-29-57.755|2019Y8108|-119.86|3.30|201936516|-123.63|-1.02|20193AHYR|-126.49|-4.06
20191018|1|12|127-05-36.280|37-29-57.755|2019Y8108|-95.00|10.25|201936516|-98.77|4.24|20193AHYR|-102.21|0.16
20191018|1|12|127-05-36.688|37-29-57.754|2019Y8108|-118.32|4.61|201936516|-122.34|-0.17|20193AHYR|-126.09|-4.18
20191018|1|12|127-05-37.095|37-29-57.754|2019Y8108|-117.44|5.32|201936516|-121.44|0.44|20193AHYR|-125.93|-4.38
20191018|1|12|127-05-37.502|37-29-57.754|2019Y8108|-116.60|6.15|201936516|-120.98|0.67|20193AHYR|-125.81|-4.51
